YearStart,YearEnd,LocationAbbr,LocationDesc,DataSource,Topic,Question,Response,DataValueUnit,DataValueType,DataValue,DataValueAlt,DataValueFootnoteSymbol,DatavalueFootnote,LowConfidenceLimit,HighConfidenceLimit,StratificationCategory1,Stratification1,GeoLocation,ResponseID,LocationID,TopicID,QuestionID,DataValueTypeID,StratificationCategoryID1,StratificationID1,StratificationCategoryID2,StratificationID2,StratificationCategoryID3,StratificationID3
2015,2015,GU,Guam,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,10.6,10.6,,,7.7,14.4,Gender,Female,"(13.444304, 144.793731)",,66,ALC,ALC2_2,AgeAdjPrev,GENDER,GENF,,,,
2015,2015,GU,Guam,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,25.5,25.5,,,18.5,34.1,Race/Ethnicity,Hispanic,"(13.444304, 144.793731)",,66,ALC,ALC2_2,AgeAdjPrev,RACE,HIS,,,,
2015,2015,GU,Guam,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,28.8,28.8,,,24.7,33.3,Gender,Male,"(13.444304, 144.793731)",,66,ALC,ALC2_2,AgeAdjPrev,GENDER,GENM,,,,
2015,2015,GU,Guam,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,23.6,23.6,,,16.8,32.2,Race/Ethnicity,"Multiracial, non-Hispanic","(13.444304, 144.793731)",,66,ALC,ALC2_2,AgeAdjPrev,RACE,MRC,,,,
2015,2015,GU,Guam,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,18.6,18.6,,,15.4,22.3,Race/Ethnicity,"Other, non-Hispanic","(13.444304, 144.793731)",,66,ALC,ALC2_2,AgeAdjPrev,RACE,OTH,,,,
2015,2015,GU,Guam,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,19.8,19.8,,,17.1,22.7,Overall,Overall,"(13.444304, 144.793731)",,66,ALC,ALC2_2,AgeAdjPrev,OVERALL,OVR,,,,
2015,2015,GU,Guam,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,9.8,9.8,,,5.4,17,Race/Ethnicity,"White, non-Hispanic","(13.444304, 144.793731)",,66,ALC,ALC2_2,AgeAdjPrev,RACE,WHT,,,,
2015,2015,HI,Hawaii,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Black, non-Hispanic","(21.304850435000446, -157.85774940299973)",,15,ALC,ALC2_2,AgeAdjPrev,RACE,BLK,,,,
2015,2015,HI,Hawaii,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,12.7,12.7,,,11.1,14.5,Gender,Female,"(21.304850435000446, -157.85774940299973)",,15,ALC,ALC2_2,AgeAdjPrev,GENDER,GENF,,,,
2015,2015,HI,Hawaii,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,22.5,22.5,,,18.3,27.2,Race/Ethnicity,Hispanic,"(21.304850435000446, -157.85774940299973)",,15,ALC,ALC2_2,AgeAdjPrev,RACE,HIS,,,,
2015,2015,HI,Hawaii,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,26.5,26.5,,,24.3,28.9,Gender,Male,"(21.304850435000446, -157.85774940299973)",,15,ALC,ALC2_2,AgeAdjPrev,GENDER,GENM,,,,
2015,2015,HI,Hawaii,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,23.6,23.6,,,21.1,26.3,Race/Ethnicity,"Multiracial, non-Hispanic","(21.304850435000446, -157.85774940299973)",,15,ALC,ALC2_2,AgeAdjPrev,RACE,MRC,,,,
2015,2015,HI,Hawaii,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,15.3,15.3,,,13.1,17.9,Race/Ethnicity,"Other, non-Hispanic","(21.304850435000446, -157.85774940299973)",,15,ALC,ALC2_2,AgeAdjPrev,RACE,OTH,,,,
2015,2015,HI,Hawaii,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,19.8,19.8,,,18.4,21.3,Overall,Overall,"(21.304850435000446, -157.85774940299973)",,15,ALC,ALC2_2,AgeAdjPrev,OVERALL,OVR,,,,
2015,2015,HI,Hawaii,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,23.6,23.6,,,20.2,27.3,Race/Ethnicity,"White, non-Hispanic","(21.304850435000446, -157.85774940299973)",,15,ALC,ALC2_2,AgeAdjPrev,RACE,WHT,,,,
2015,2015,IA,Iowa,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,12.3,12.3,,,6.9,21,Race/Ethnicity,"Black, non-Hispanic","(42.46940091300047, -93.81649055599968)",,19,ALC,ALC2_2,AgeAdjPrev,RACE,BLK,,,,
2015,2015,IA,Iowa,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,14.6,14.6,,,12.8,16.6,Gender,Female,"(42.46940091300047, -93.81649055599968)",,19,ALC,ALC2_2,AgeAdjPrev,GENDER,GENF,,,,
2015,2015,IA,Iowa,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,10.8,10.8,,,6,18.6,Race/Ethnicity,Hispanic,"(42.46940091300047, -93.81649055599968)",,19,ALC,ALC2_2,AgeAdjPrev,RACE,HIS,,,,
2015,2015,IA,Iowa,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,27.8,27.8,,,25.5,30.3,Gender,Male,"(42.46940091300047, -93.81649055599968)",,19,ALC,ALC2_2,AgeAdjPrev,GENDER,GENM,,,,
2015,2015,IA,Iowa,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Multiracial, non-Hispanic","(42.46940091300047, -93.81649055599968)",,19,ALC,ALC2_2,AgeAdjPrev,RACE,MRC,,,,
2015,2015,IA,Iowa,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Other, non-Hispanic","(42.46940091300047, -93.81649055599968)",,19,ALC,ALC2_2,AgeAdjPrev,RACE,OTH,,,,
2015,2015,IA,Iowa,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,21.3,21.3,,,19.7,22.9,Overall,Overall,"(42.46940091300047, -93.81649055599968)",,19,ALC,ALC2_2,AgeAdjPrev,OVERALL,OVR,,,,
2015,2015,IA,Iowa,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,22.3,22.3,,,20.7,24.1,Race/Ethnicity,"White, non-Hispanic","(42.46940091300047, -93.81649055599968)",,19,ALC,ALC2_2,AgeAdjPrev,RACE,WHT,,,,
2015,2015,ID,Idaho,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Black, non-Hispanic","(43.682630005000476, -114.3637300419997)",,16,ALC,ALC2_2,AgeAdjPrev,RACE,BLK,,,,
2015,2015,ID,Idaho,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,10.4,10.4,,,8.7,12.4,Gender,Female,"(43.682630005000476, -114.3637300419997)",,16,ALC,ALC2_2,AgeAdjPrev,GENDER,GENF,,,,
2015,2015,ID,Idaho,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,15.5,15.5,,,10.4,22.5,Race/Ethnicity,Hispanic,"(43.682630005000476, -114.3637300419997)",,16,ALC,ALC2_2,AgeAdjPrev,RACE,HIS,,,,
2015,2015,ID,Idaho,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,19.3,19.3,,,16.9,21.9,Gender,Male,"(43.682630005000476, -114.3637300419997)",,16,ALC,ALC2_2,AgeAdjPrev,GENDER,GENM,,,,
2015,2015,ID,Idaho,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Multiracial, non-Hispanic","(43.682630005000476, -114.3637300419997)",,16,ALC,ALC2_2,AgeAdjPrev,RACE,MRC,,,,
2015,2015,ID,Idaho,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Other, non-Hispanic","(43.682630005000476, -114.3637300419997)",,16,ALC,ALC2_2,AgeAdjPrev,RACE,OTH,,,,
2015,2015,ID,Idaho,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,14.8,14.8,,,13.3,16.4,Overall,Overall,"(43.682630005000476, -114.3637300419997)",,16,ALC,ALC2_2,AgeAdjPrev,OVERALL,OVR,,,,
2015,2015,ID,Idaho,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,15.3,15.3,,,13.7,17.1,Race/Ethnicity,"White, non-Hispanic","(43.682630005000476, -114.3637300419997)",,16,ALC,ALC2_2,AgeAdjPrev,RACE,WHT,,,,
2015,2015,IL,Illinois,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,15.1,15.1,,,11.3,19.8,Race/Ethnicity,"Black, non-Hispanic","(40.48501028300046, -88.99771017799969)",,17,ALC,ALC2_2,AgeAdjPrev,RACE,BLK,,,,
2015,2015,IL,Illinois,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,15.1,15.1,,,13.3,17.1,Gender,Female,"(40.48501028300046, -88.99771017799969)",,17,ALC,ALC2_2,AgeAdjPrev,GENDER,GENF,,,,
2015,2015,IL,Illinois,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,21.6,21.6,,,17.1,26.9,Race/Ethnicity,Hispanic,"(40.48501028300046, -88.99771017799969)",,17,ALC,ALC2_2,AgeAdjPrev,RACE,HIS,,,,
2015,2015,IL,Illinois,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,26.7,26.7,,,24.3,29.2,Gender,Male,"(40.48501028300046, -88.99771017799969)",,17,ALC,ALC2_2,AgeAdjPrev,GENDER,GENM,,,,
2015,2015,IL,Illinois,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,32.1,32.1,,,21,45.5,Race/Ethnicity,"Multiracial, non-Hispanic","(40.48501028300046, -88.99771017799969)",,17,ALC,ALC2_2,AgeAdjPrev,RACE,MRC,,,,
2015,2015,IL,Illinois,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,10.5,10.5,,,6.8,16,Race/Ethnicity,"Other, non-Hispanic","(40.48501028300046, -88.99771017799969)",,17,ALC,ALC2_2,AgeAdjPrev,RACE,OTH,,,,
2015,2015,IL,Illinois,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,20.7,20.7,,,19.2,22.3,Overall,Overall,"(40.48501028300046, -88.99771017799969)",,17,ALC,ALC2_2,AgeAdjPrev,OVERALL,OVR,,,,
2015,2015,IL,Illinois,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,22.4,22.4,,,20.5,24.4,Race/Ethnicity,"White, non-Hispanic","(40.48501028300046, -88.99771017799969)",,17,ALC,ALC2_2,AgeAdjPrev,RACE,WHT,,,,
2015,2015,IN,Indiana,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,14.9,14.9,,,10,21.7,Race/Ethnicity,"Black, non-Hispanic","(39.766910452000445, -86.14996019399968)",,18,ALC,ALC2_2,AgeAdjPrev,RACE,BLK,,,,
2015,2015,IN,Indiana,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,10.6,10.6,,,8.9,12.7,Gender,Female,"(39.766910452000445, -86.14996019399968)",,18,ALC,ALC2_2,AgeAdjPrev,GENDER,GENF,,,,
2015,2015,IN,Indiana,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,16.2,16.2,,,11,23.3,Race/Ethnicity,Hispanic,"(39.766910452000445, -86.14996019399968)",,18,ALC,ALC2_2,AgeAdjPrev,RACE,HIS,,,,
2015,2015,IN,Indiana,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,22.5,22.5,,,20,25.1,Gender,Male,"(39.766910452000445, -86.14996019399968)",,18,ALC,ALC2_2,AgeAdjPrev,GENDER,GENM,,,,
2015,2015,IN,Indiana,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Multiracial, non-Hispanic","(39.766910452000445, -86.14996019399968)",,18,ALC,ALC2_2,AgeAdjPrev,RACE,MRC,,,,
2015,2015,LA,Louisiana,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,23,23,,,20.4,25.9,Gender,Male,"(31.31266064400046, -92.44568007099969)",,22,ALC,ALC2_2,AgeAdjPrev,GENDER,GENM,,,,
2015,2015,IN,Indiana,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Other, non-Hispanic","(39.766910452000445, -86.14996019399968)",,18,ALC,ALC2_2,AgeAdjPrev,RACE,OTH,,,,
2015,2015,IN,Indiana,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,16.5,16.5,,,14.9,18.2,Overall,Overall,"(39.766910452000445, -86.14996019399968)",,18,ALC,ALC2_2,AgeAdjPrev,OVERALL,OVR,,,,
2015,2015,IN,Indiana,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,16.9,16.9,,,15.2,18.8,Race/Ethnicity,"White, non-Hispanic","(39.766910452000445, -86.14996019399968)",,18,ALC,ALC2_2,AgeAdjPrev,RACE,WHT,,,,
2015,2015,KS,Kansas,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,12.8,12.8,,,9.8,16.6,Race/Ethnicity,"Black, non-Hispanic","(38.34774030000045, -98.20078122699965)",,20,ALC,ALC2_2,AgeAdjPrev,RACE,BLK,,,,
2015,2015,KS,Kansas,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,10.9,10.9,,,10.2,11.7,Gender,Female,"(38.34774030000045, -98.20078122699965)",,20,ALC,ALC2_2,AgeAdjPrev,GENDER,GENF,,,,
2015,2015,KS,Kansas,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,15.9,15.9,,,13.7,18.2,Race/Ethnicity,Hispanic,"(38.34774030000045, -98.20078122699965)",,20,ALC,ALC2_2,AgeAdjPrev,RACE,HIS,,,,
2015,2015,KS,Kansas,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,21.9,21.9,,,20.9,23,Gender,Male,"(38.34774030000045, -98.20078122699965)",,20,ALC,ALC2_2,AgeAdjPrev,GENDER,GENM,,,,
2015,2015,KS,Kansas,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,9.7,9.7,,,6.8,13.6,Race/Ethnicity,"Multiracial, non-Hispanic","(38.34774030000045, -98.20078122699965)",,20,ALC,ALC2_2,AgeAdjPrev,RACE,MRC,,,,
2015,2015,KS,Kansas,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,7.2,7.2,,,5,10.1,Race/Ethnicity,"Other, non-Hispanic","(38.34774030000045, -98.20078122699965)",,20,ALC,ALC2_2,AgeAdjPrev,RACE,OTH,,,,
2015,2015,KS,Kansas,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,16.4,16.4,,,15.7,17.1,Overall,Overall,"(38.34774030000045, -98.20078122699965)",,20,ALC,ALC2_2,AgeAdjPrev,OVERALL,OVR,,,,
2015,2015,KS,Kansas,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,17.7,17.7,,,16.9,18.5,Race/Ethnicity,"White, non-Hispanic","(38.34774030000045, -98.20078122699965)",,20,ALC,ALC2_2,AgeAdjPrev,RACE,WHT,,,,
2015,2015,KY,Kentucky,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,13.3,13.3,,,9.3,18.6,Race/Ethnicity,"Black, non-Hispanic","(37.645970271000465, -84.77497104799966)",,21,ALC,ALC2_2,AgeAdjPrev,RACE,BLK,,,,
2015,2015,KY,Kentucky,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,10.3,10.3,,,8.7,12.2,Gender,Female,"(37.645970271000465, -84.77497104799966)",,21,ALC,ALC2_2,AgeAdjPrev,GENDER,GENF,,,,
2015,2015,KY,Kentucky,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,Hispanic,"(37.645970271000465, -84.77497104799966)",,21,ALC,ALC2_2,AgeAdjPrev,RACE,HIS,,,,
2015,2015,KY,Kentucky,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,21.9,21.9,,,19.5,24.5,Gender,Male,"(37.645970271000465, -84.77497104799966)",,21,ALC,ALC2_2,AgeAdjPrev,GENDER,GENM,,,,
2015,2015,KY,Kentucky,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,34.4,34.4,,,20.5,51.5,Race/Ethnicity,"Multiracial, non-Hispanic","(37.645970271000465, -84.77497104799966)",,21,ALC,ALC2_2,AgeAdjPrev,RACE,MRC,,,,
2015,2015,KY,Kentucky,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,22,22,,,13.3,34.1,Race/Ethnicity,"Other, non-Hispanic","(37.645970271000465, -84.77497104799966)",,21,ALC,ALC2_2,AgeAdjPrev,RACE,OTH,,,,
2015,2015,KY,Kentucky,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,16.1,16.1,,,14.6,17.6,Overall,Overall,"(37.645970271000465, -84.77497104799966)",,21,ALC,ALC2_2,AgeAdjPrev,OVERALL,OVR,,,,
2015,2015,KY,Kentucky,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,16.2,16.2,,,14.6,17.9,Race/Ethnicity,"White, non-Hispanic","(37.645970271000465, -84.77497104799966)",,21,ALC,ALC2_2,AgeAdjPrev,RACE,WHT,,,,
2015,2015,LA,Louisiana,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,14.1,14.1,,,11.3,17.3,Race/Ethnicity,"Black, non-Hispanic","(31.31266064400046, -92.44568007099969)",,22,ALC,ALC2_2,AgeAdjPrev,RACE,BLK,,,,
2015,2015,LA,Louisiana,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,13.1,13.1,,,11.2,15.2,Gender,Female,"(31.31266064400046, -92.44568007099969)",,22,ALC,ALC2_2,AgeAdjPrev,GENDER,GENF,,,,
2015,2015,LA,Louisiana,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,19.7,19.7,,,12.1,30.3,Race/Ethnicity,Hispanic,"(31.31266064400046, -92.44568007099969)",,22,ALC,ALC2_2,AgeAdjPrev,RACE,HIS,,,,
2015,2015,LA,Louisiana,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Multiracial, non-Hispanic","(31.31266064400046, -92.44568007099969)",,22,ALC,ALC2_2,AgeAdjPrev,RACE,MRC,,,,
2015,2015,LA,Louisiana,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,20,20,,,12.4,30.7,Race/Ethnicity,"Other, non-Hispanic","(31.31266064400046, -92.44568007099969)",,22,ALC,ALC2_2,AgeAdjPrev,RACE,OTH,,,,
2015,2015,LA,Louisiana,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,17.9,17.9,,,16.3,19.7,Overall,Overall,"(31.31266064400046, -92.44568007099969)",,22,ALC,ALC2_2,AgeAdjPrev,OVERALL,OVR,,,,
2015,2015,LA,Louisiana,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,19.7,19.7,,,17.6,22,Race/Ethnicity,"White, non-Hispanic","(31.31266064400046, -92.44568007099969)",,22,ALC,ALC2_2,AgeAdjPrev,RACE,WHT,,,,
2015,2015,MA,Massachusetts,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,13.6,13.6,,,9.8,18.5,Race/Ethnicity,"Black, non-Hispanic","(42.27687047000046, -72.08269067499964)",,25,ALC,ALC2_2,AgeAdjPrev,RACE,BLK,,,,
2015,2015,MA,Massachusetts,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,13.8,13.8,,,12.4,15.3,Gender,Female,"(42.27687047000046, -72.08269067499964)",,25,ALC,ALC2_2,AgeAdjPrev,GENDER,GENF,,,,
2015,2015,MA,Massachusetts,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,10.5,10.5,,,8.1,13.4,Race/Ethnicity,Hispanic,"(42.27687047000046, -72.08269067499964)",,25,ALC,ALC2_2,AgeAdjPrev,RACE,HIS,,,,
2015,2015,MA,Massachusetts,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,23.9,23.9,,,22,25.9,Gender,Male,"(42.27687047000046, -72.08269067499964)",,25,ALC,ALC2_2,AgeAdjPrev,GENDER,GENM,,,,
2015,2015,MA,Massachusetts,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,9.7,9.7,,,5.9,15.6,Race/Ethnicity,"Multiracial, non-Hispanic","(42.27687047000046, -72.08269067499964)",,25,ALC,ALC2_2,AgeAdjPrev,RACE,MRC,,,,
2015,2015,MA,Massachusetts,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,10.1,10.1,,,7.2,13.9,Race/Ethnicity,"Other, non-Hispanic","(42.27687047000046, -72.08269067499964)",,25,ALC,ALC2_2,AgeAdjPrev,RACE,OTH,,,,
2015,2015,MA,Massachusetts,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,18.6,18.6,,,17.5,19.9,Overall,Overall,"(42.27687047000046, -72.08269067499964)",,25,ALC,ALC2_2,AgeAdjPrev,OVERALL,OVR,,,,
2015,2015,MA,Massachusetts,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,22.2,22.2,,,20.6,23.8,Race/Ethnicity,"White, non-Hispanic","(42.27687047000046, -72.08269067499964)",,25,ALC,ALC2_2,AgeAdjPrev,RACE,WHT,,,,
2015,2015,MD,Maryland,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,10.6,10.6,,,8.2,13.6,Race/Ethnicity,"Black, non-Hispanic","(39.29058096400047, -76.60926011099963)",,24,ALC,ALC2_2,AgeAdjPrev,RACE,BLK,,,,
2015,2015,MD,Maryland,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,11.6,11.6,,,9.9,13.7,Gender,Female,"(39.29058096400047, -76.60926011099963)",,24,ALC,ALC2_2,AgeAdjPrev,GENDER,GENF,,,,
2015,2015,MD,Maryland,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,14.1,14.1,,,9.1,21.1,Race/Ethnicity,Hispanic,"(39.29058096400047, -76.60926011099963)",,24,ALC,ALC2_2,AgeAdjPrev,RACE,HIS,,,,
2015,2015,MD,Maryland,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,17.9,17.9,,,15.6,20.5,Gender,Male,"(39.29058096400047, -76.60926011099963)",,24,ALC,ALC2_2,AgeAdjPrev,GENDER,GENM,,,,
2015,2015,MD,Maryland,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,24.5,24.5,,,15.4,36.6,Race/Ethnicity,"Multiracial, non-Hispanic","(39.29058096400047, -76.60926011099963)",,24,ALC,ALC2_2,AgeAdjPrev,RACE,MRC,,,,
2015,2015,MD,Maryland,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,6.8,6.8,,,3.9,11.6,Race/Ethnicity,"Other, non-Hispanic","(39.29058096400047, -76.60926011099963)",,24,ALC,ALC2_2,AgeAdjPrev,RACE,OTH,,,,
2015,2015,MD,Maryland,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,14.7,14.7,,,13.2,16.3,Overall,Overall,"(39.29058096400047, -76.60926011099963)",,24,ALC,ALC2_2,AgeAdjPrev,OVERALL,OVR,,,,
2015,2015,MD,Maryland,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,18.7,18.7,,,16.5,21.1,Race/Ethnicity,"White, non-Hispanic","(39.29058096400047, -76.60926011099963)",,24,ALC,ALC2_2,AgeAdjPrev,RACE,WHT,,,,
